Age,Gender,Body Type,Height,Weight
30,Male,Heavy,182,72
53,Male,Heavy,178,80
52,Female,Slim,161,50
25,Female,Athletic,159,51
45,Male,Athletic,174,63
36,Female,Slim,164,48
38,Female,Slim,156,52
52,Male,Slim,152,65
53,Female,Athletic,168,63
58,Female,Average,169,59
23,Male,Athletic,177,74
31,Female,Slim,158,47
29,Female,Heavy,156,83
53,Female,Heavy,163,83
33,Female,Athletic,171,64
36,Male,Average,173,62
41,Female,Slim,156,51
42,Male,Heavy,175,88
48,Female,Slim,155,46
30,Female,Average,169,65
39,Female,Heavy,165,83
46,Male,Slim,182,51
58,Female,Heavy,158,70
26,Female,Heavy,158,79
35,Female,Slim,157,47
34,Male,Slim,171,53
33,Male,Slim,168,60
34,Male,Slim,177,58
42,Female,Slim,163,51
28,Male,Heavy,175,87
37,Male,Heavy,183,92
60,Female,Average,158,44
54,Female,Athletic,168,63
53,Male,Heavy,186,103
51,Male,Heavy,181,87
55,Female,Athletic,160,62
46,Female,Heavy,155,82
34,Male,Slim,175,67
42,Male,Heavy,176,93
36,Male,Average,173,64
45,Female,Average,165,49
53,Female,Athletic,158,65
58,Female,Athletic,163,61
30,Female,Average,168,54
43,Female,Average,159,53
22,Female,Slim,160,43
19,Male,Athletic,174,73
28,Female,Slim,167,55
55,Female,Heavy,158,88
59,Female,Average,161,63
56,Female,Slim,158,46
39,Male,Athletic,170,72
49,Female,Heavy,155,81
33,Male,Average,173,75
31,Male,Slim,165,57
49,Male,Average,180,57
24,Male,Heavy,175,90
28,Male,Athletic,170,60
43,Male,Heavy,181,77
23,Male,Athletic,178,71
22,Female,Athletic,162,58
39,Male,Athletic,174,79
45,Female,Slim,157,63
36,Male,Slim,166,61
40,Female,Slim,169,53
35,Female,Athletic,156,59
21,Male,Athletic,182,74
32,Female,Athletic,164,56
33,Female,Slim,152,45
19,Male,Athletic,172,70
40,Female,Athletic,160,58
56,Male,Average,163,76
45,Male,Slim,172,45
55,Male,Athletic,175,73
42,Female,Slim,149,54
33,Female,Average,161,57
42,Male,Average,170,74
44,Male,Heavy,179,104
22,Male,Average,170,66
20,Female,Slim,172,53
41,Female,Average,154,54
53,Male,Heavy,180,78
21,Male,Average,181,60
54,Male,Heavy,181,86
20,Male,Athletic,178,70
58,Female,Average,166,51
25,Female,Average,163,60
37,Male,Athletic,174,65
39,Female,Average,166,52
35,Male,Average,172,70
46,Male,Slim,165,54
46,Male,Slim,170,59
42,Female,Athletic,168,64
44,Male,Average,172,77
27,Female,Heavy,164,81
27,Female,Athletic,168,75
36,Female,Slim,165,46
54,Male,Athletic,177,65
52,Female,Average,157,64
59,Female,Slim,161,42
30,Male,Average,169,67
27,Male,Heavy,171,91
56,Female,Slim,152,41
43,Female,Athletic,174,67
58,Female,Athletic,165,61
49,Male,Athletic,182,84
43,Male,Slim,167,57
26,Female,Average,161,50
32,Male,Heavy,176,86
56,Male,Heavy,173,85
26,Male,Heavy,180,94
50,Male,Heavy,174,95
57,Female,Athletic,164,64
47,Female,Athletic,157,57
43,Female,Average,167,47
43,Female,Slim,156,56
36,Male,Average,169,61
50,Female,Heavy,161,75
30,Male,Athletic,182,73
35,Female,Slim,159,50
20,Female,Average,161,60
38,Male,Heavy,189,96
22,Male,Heavy,181,88
26,Female,Slim,155,53
51,Female,Average,163,53
44,Male,Average,169,55
44,Male,Athletic,162,72
24,Male,Average,173,64
41,Female,Average,153,55
43,Male,Athletic,177,76
51,Female,Heavy,155,75
37,Female,Slim,156,48
25,Male,Athletic,168,69
42,Male,Average,170,68
36,Female,Heavy,154,85
35,Female,Average,160,56
56,Male,Heavy,178,71
47,Male,Average,170,73
27,Male,Heavy,188,85
57,Male,Slim,175,52
28,Male,Heavy,169,87
26,Female,Slim,160,54
18,Male,Heavy,173,85
26,Female,Heavy,155,93
54,Male,Slim,173,63
34,Male,Heavy,176,85
55,Male,Athletic,173,73
42,Male,Athletic,173,65
58,Male,Slim,166,55
27,Male,Slim,173,64
32,Male,Average,174,69
20,Female,Athletic,158,59
34,Female,Athletic,163,59
19,Female,Heavy,150,80
49,Female,Athletic,170,61
22,Female,Slim,151,50
46,Male,Heavy,182,85
49,Female,Athletic,169,57
54,Male,Athletic,175,75
28,Female,Slim,159,56
37,Female,Slim,160,48
52,Female,Heavy,166,82
55,Female,Slim,158,55
34,Male,Slim,176,56
27,Male,Average,167,66
37,Female,Athletic,162,63
19,Male,Slim,171,54
60,Female,Average,170,45
31,Male,Slim,178,49
24,Female,Average,169,59
47,Male,Average,184,73
27,Female,Athletic,158,59
27,Male,Athletic,175,76
40,Male,Athletic,171,74
51,Male,Heavy,182,89
39,Male,Average,170,73
54,Female,Heavy,159,79
29,Male,Athletic,183,73
53,Female,Slim,157,55
38,Female,Average,166,55
59,Male,Slim,170,60
38,Female,Average,168,52
30,Male,Slim,169,55
49,Female,Heavy,157,76
27,Male,Average,175,70
60,Female,Athletic,163,57
47,Male,Average,170,67
50,Female,Athletic,158,55
25,Female,Athletic,167,60
50,Male,Average,174,60
50,Female,Slim,161,55
31,Female,Heavy,152,75
50,Male,Average,176,68
50,Male,Slim,165,68
38,Male,Heavy,178,97
33,Female,Slim,160,53
24,Male,Heavy,176,87
57,Male,Slim,176,54
36,Female,Heavy,158,80
30,Female,Slim,152,46
21,Female,Slim,162,55
20,Female,Average,163,54
58,Female,Slim,164,52
48,Male,Slim,171,65
51,Female,Average,160,49
30,Male,Average,171,74
59,Male,Heavy,176,91
29,Female,Slim,155,52
54,Female,Athletic,155,60
21,Female,Athletic,171,62
54,Female,Average,154,65
48,Female,Heavy,150,77
47,Female,Athletic,167,55
40,Female,Heavy,159,93
39,Female,Average,165,57
26,Female,Average,162,56
55,Male,Athletic,177,72
47,Female,Athletic,169,52
21,Female,Average,163,54
50,Male,Athletic,179,74
45,Male,Average,181,62
57,Female,Average,152,64
22,Female,Average,159,52
55,Male,Athletic,180,75
49,Male,Heavy,173,92
28,Male,Average,181,67
31,Male,Average,172,64
54,Female,Average,171,44
54,Male,Heavy,189,93
38,Female,Average,163,58
53,Male,Athletic,166,72
26,Female,Average,162,63
49,Female,Slim,165,53
36,Male,Heavy,176,89
58,Male,Heavy,188,89
45,Male,Athletic,171,75
33,Female,Average,164,50
57,Female,Athletic,173,59
34,Male,Average,167,79
18,Male,Heavy,176,86
60,Male,Slim,177,59
50,Female,Slim,164,51
38,Female,Heavy,163,89
29,Male,Average,172,61
46,Male,Athletic,170,65
35,Female,Athletic,166,64
57,Male,Athletic,173,74
32,Female,Athletic,159,60
54,Male,Average,167,57
29,Female,Heavy,164,91
26,Male,Athletic,178,76
23,Female,Heavy,147,74
57,Male,Athletic,186,77
24,Female,Average,157,57
48,Female,Athletic,162,67
37,Male,Heavy,172,91
47,Female,Average,169,55
31,Male,Heavy,185,78
20,Female,Athletic,159,64
56,Male,Athletic,169,71
29,Male,Athletic,173,68
38,Male,Average,168,67
60,Male,Slim,170,50
26,Male,Athletic,166,72
42,Female,Heavy,158,87
59,Male,Athletic,173,73
58,Female,Athletic,157,61
60,Male,Average,175,70
45,Female,Heavy,150,84
19,Male,Slim,167,62
60,Male,Heavy,181,90
33,Male,Slim,171,59
60,Male,Average,165,67
55,Female,Average,165,53
59,Female,Slim,166,42
60,Female,Athletic,164,61
40,Female,Heavy,165,76
20,Male,Average,165,78
60,Male,Slim,170,55
55,Female,Athletic,164,63
23,Female,Heavy,156,67
22,Male,Average,167,64
43,Female,Average,161,60
22,Male,Athletic,172,77
54,Female,Athletic,161,77
32,Female,Slim,164,44
23,Male,Athletic,173,75
27,Male,Heavy,182,94
37,Female,Heavy,164,80
26,Female,Slim,157,50
59,Female,Heavy,158,77
30,Female,Average,161,48
59,Male,Heavy,177,91
19,Male,Average,169,62
52,Female,Average,161,47
31,Male,Athletic,164,65
44,Male,Slim,177,57
55,Male,Athletic,176,74
40,Female,Average,164,54
18,Female,Athletic,175,61
58,Female,Slim,166,40
28,Female,Slim,161,52
58,Female,Slim,161,46
49,Female,Slim,156,45
29,Female,Athletic,165,65
51,Female,Athletic,165,47
58,Male,Athletic,178,71
56,Female,Slim,164,49
43,Male,Heavy,170,85
18,Male,Athletic,172,78
20,Female,Average,159,58
57,Male,Slim,177,63
58,Male,Slim,177,59
18,Female,Average,162,67
20,Female,Slim,154,55
28,Female,Slim,164,53
45,Female,Slim,164,52
47,Male,Average,183,64
26,Male,Average,174,64
36,Female,Athletic,162,52
46,Female,Average,161,59
35,Male,Heavy,179,94
42,Male,Heavy,180,98
32,Male,Athletic,178,73
50,Female,Heavy,155,83
18,Male,Average,176,71
29,Female,Slim,153,49
53,Female,Average,167,60
34,Male,Slim,173,59
26,Female,Athletic,161,58
23,Male,Athletic,180,67
40,Female,Slim,161,52
34,Male,Average,177,65
48,Male,Slim,173,58
30,Male,Heavy,177,87
52,Male,Athletic,170,77
32,Female,Slim,155,55
38,Male,Slim,170,61
59,Male,Athletic,174,63
49,Male,Athletic,180,72
36,Male,Slim,172,61
30,Female,Athletic,155,67
31,Male,Athletic,183,68
53,Male,Heavy,176,99
35,Male,Heavy,177,97
31,Female,Average,169,52
59,Female,Slim,166,46
54,Female,Slim,151,49
45,Male,Athletic,175,65
56,Female,Slim,160,54
46,Female,Slim,166,56
28,Female,Athletic,164,60
58,Female,Average,156,54
57,Male,Slim,167,49
34,Female,Average,155,49
47,Female,Athletic,170,66
43,Female,Athletic,165,61
30,Male,Athletic,179,63
31,Female,Average,158,63
36,Male,Slim,170,48
19,Female,Slim,166,51
51,Female,Average,163,65
48,Male,Slim,170,59
45,Female,Heavy,163,88
51,Female,Heavy,158,100
30,Female,Athletic,165,51
52,Male,Slim,167,56
29,Female,Average,160,58
46,Male,Average,171,69
20,Male,Athletic,175,71
50,Female,Average,163,50
57,Male,Slim,166,55
54,Male,Heavy,179,100
49,Female,Heavy,157,80
59,Female,Slim,162,48
24,Female,Average,164,52
56,Female,Heavy,156,100
55,Male,Heavy,169,76
55,Male,Heavy,178,97
18,Female,Athletic,163,63
59,Female,Athletic,159,63
25,Male,Heavy,176,95
34,Female,Athletic,164,62
52,Female,Slim,163,43
27,Male,Slim,161,60
24,Female,Average,160,50
24,Male,Athletic,169,69
49,Male,Heavy,177,81
26,Male,Athletic,176,77
45,Male,Slim,174,51
24,Female,Slim,157,42
43,Female,Average,163,66
37,Male,Average,167,69
40,Female,Athletic,160,71
39,Female,Average,163,59
18,Male,Heavy,175,83
58,Male,Athletic,174,73
60,Male,Slim,176,44
60,Female,Slim,164,45
23,Female,Athletic,153,60
31,Female,Average,162,44
38,Female,Average,153,63
60,Female,Slim,163,53
25,Female,Average,165,65
25,Female,Average,173,50
57,Female,Average,161,56
34,Male,Average,166,64
58,Male,Average,163,73
21,Male,Athletic,172,68
27,Male,Athletic,182,75
56,Male,Heavy,177,88
20,Male,Heavy,181,78
46,Female,Athletic,165,64
31,Female,Average,161,61
29,Female,Average,159,62
57,Female,Athletic,162,57
19,Male,Average,170,68
60,Male,Slim,169,56
35,Female,Heavy,153,88
40,Male,Heavy,183,93
49,Female,Athletic,165,66
42,Male,Average,177,67
35,Female,Heavy,156,72
19,Female,Average,163,58
43,Male,Heavy,176,91
18,Female,Heavy,155,84
22,Female,Athletic,165,57
24,Female,Slim,166,51
48,Male,Average,175,68
54,Female,Athletic,161,64
42,Male,Heavy,183,79
30,Male,Average,180,74
21,Female,Slim,155,54
25,Female,Athletic,162,61
50,Female,Athletic,166,65
46,Male,Athletic,172,78
40,Male,Athletic,179,69
41,Male,Heavy,182,90
45,Male,Heavy,174,92
48,Male,Slim,171,46
47,Male,Average,173,72
54,Male,Heavy,181,76
32,Male,Athletic,180,73
23,Male,Slim,163,60
48,Female,Athletic,171,69
38,Female,Slim,158,56
50,Male,Average,174,74
32,Male,Average,167,74
42,Female,Slim,168,52
30,Female,Heavy,153,78
50,Male,Heavy,182,87
20,Female,Heavy,163,89
40,Female,Heavy,167,82
53,Male,Average,173,77
18,Female,Slim,160,56
31,Male,Average,169,63
51,Female,Slim,168,57
18,Female,Average,158,55
42,Male,Athletic,180,69
29,Female,Average,161,57
49,Male,Heavy,175,79
23,Male,Heavy,180,84
39,Female,Heavy,163,80
24,Female,Slim,169,46
36,Male,Heavy,177,92
52,Male,Slim,166,50
37,Male,Athletic,164,66
21,Female,Average,164,61
24,Male,Athletic,179,69
58,Female,Slim,167,49
22,Female,Average,159,52
27,Male,Athletic,177,69
21,Female,Slim,154,56
42,Male,Athletic,180,69
36,Female,Average,154,55
26,Female,Heavy,161,68
40,Female,Athletic,169,63
59,Male,Slim,168,58
27,Female,Slim,169,45
28,Female,Slim,165,48
26,Male,Average,169,70
22,Female,Athletic,162,53
31,Male,Athletic,173,78
32,Male,Slim,165,58
51,Male,Slim,176,51
46,Female,Athletic,169,61
34,Female,Athletic,160,57
33,Male,Average,170,61
59,Female,Athletic,162,56
56,Female,Athletic,163,66
22,Male,Average,176,68
41,Male,Average,178,64
24,Male,Athletic,175,72
52,Female,Heavy,170,83
31,Female,Slim,167,59
25,Female,Slim,159,44
41,Male,Average,177,67
52,Male,Slim,165,51
18,Male,Heavy,178,67
55,Male,Heavy,176,93
45,Male,Heavy,180,96
23,Male,Athletic,175,77
35,Female,Slim,168,49
42,Male,Average,167,65
32,Female,Athletic,173,60
29,Male,Heavy,176,86
28,Male,Heavy,181,84
33,Male,Slim,176,60
58,Male,Average,173,66
22,Female,Average,164,51
55,Male,Slim,166,62
20,Male,Slim,173,62
59,Female,Average,160,50
55,Female,Average,159,58
22,Male,Athletic,176,79
43,Female,Heavy,165,80
27,Male,Slim,172,63
51,Male,Heavy,186,84
31,Male,Athletic,174,69
59,Male,Athletic,178,62
36,Female,Slim,155,47
22,Male,Slim,166,63
38,Male,Athletic,190,67
24,Male,Athletic,165,79
54,Female,Average,155,52
28,Female,Athletic,162,62
45,Female,Heavy,164,65
30,Female,Slim,162,50
57,Male,Athletic,165,77
20,Female,Slim,159,54
35,Male,Athletic,171,70
46,Female,Average,165,57
57,Female,Slim,166,54
27,Male,Slim,165,60
41,Male,Heavy,182,105
53,Female,Average,161,51
28,Female,Heavy,153,59
34,Female,Athletic,173,62
30,Male,Athletic,180,79
56,Female,Slim,161,52
54,Female,Heavy,161,92
18,Male,Heavy,174,93
58,Female,Heavy,151,92
33,Male,Athletic,173,70
21,Male,Slim,170,60
52,Female,Slim,158,55
28,Male,Athletic,185,78
57,Male,Slim,167,66
28,Male,Average,174,66
49,Female,Average,166,41
20,Male,Average,177,69
33,Male,Average,161,77
29,Female,Average,165,57
40,Female,Slim,161,48
32,Male,Average,172,71
33,Male,Athletic,168,67
42,Male,Average,175,66
55,Male,Slim,169,63
33,Male,Average,169,60
35,Male,Heavy,173,84
36,Male,Athletic,175,69
30,Female,Slim,163,57
51,Male,Average,180,58
59,Male,Athletic,169,69
21,Female,Heavy,165,83
20,Male,Slim,168,64
48,Female,Athletic,164,56
20,Female,Athletic,163,64
54,Female,Average,165,53
30,Female,Heavy,165,79
48,Female,Athletic,162,72
60,Female,Heavy,157,85
18,Male,Heavy,180,88
38,Female,Average,162,60
54,Female,Heavy,160,72
29,Male,Average,167,72
59,Female,Athletic,165,55
19,Female,Athletic,156,58
25,Male,Slim,167,64
22,Male,Slim,169,51
45,Male,Heavy,175,89
22,Female,Athletic,158,63
51,Female,Athletic,156,57
38,Female,Average,164,48
21,Female,Average,164,57
32,Male,Average,169,73
39,Male,Athletic,177,76
54,Male,Athletic,168,71
25,Male,Athletic,170,73
42,Female,Athletic,165,55
25,Male,Slim,179,60
45,Female,Athletic,166,57
36,Female,Average,165,46
28,Male,Athletic,171,80
40,Male,Average,176,70
31,Male,Athletic,176,66
19,Female,Athletic,163,58
27,Male,Average,181,79
35,Female,Heavy,158,80
32,Female,Athletic,167,65
60,Female,Heavy,152,82
45,Female,Slim,167,49
33,Female,Athletic,160,66
41,Male,Average,179,66
40,Female,Average,159,56
57,Male,Heavy,171,94
23,Male,Heavy,181,94
48,Male,Slim,177,61
50,Female,Slim,165,54
23,Male,Athletic,172,70
59,Female,Athletic,166,68
53,Male,Athletic,181,75
43,Male,Heavy,179,98
33,Male,Heavy,173,89
26,Male,Athletic,177,74
59,Female,Athletic,161,70
53,Male,Average,169,67
22,Male,Slim,168,57
56,Male,Heavy,183,100
37,Female,Heavy,160,81
48,Male,Average,174,81
37,Female,Average,156,48
48,Female,Slim,167,53
49,Female,Athletic,158,63
42,Female,Average,164,57
46,Male,Athletic,173,73
30,Female,Athletic,160,68
58,Female,Heavy,168,82
19,Male,Heavy,177,101
60,Male,Slim,167,71
37,Female,Slim,164,54
38,Female,Slim,163,56
31,Male,Slim,168,65
44,Female,Slim,161,50
23,Female,Average,162,48
32,Female,Slim,160,49
33,Female,Athletic,162,60
51,Male,Slim,164,56
48,Male,Slim,181,60
39,Male,Athletic,177,74
29,Female,Heavy,152,79
49,Female,Athletic,169,59
19,Male,Average,164,71
55,Female,Slim,168,46
21,Male,Average,167,65
50,Male,Heavy,175,79
22,Female,Average,152,55
36,Female,Slim,163,54
37,Female,Heavy,154,70
58,Female,Heavy,159,85
39,Male,Slim,167,67
30,Male,Athletic,171,81
26,Male,Slim,168,64
29,Male,Athletic,180,72
41,Male,Slim,173,55
46,Female,Heavy,153,77
53,Female,Average,162,57
26,Male,Athletic,178,75
28,Female,Athletic,158,61
44,Female,Average,161,59
25,Male,Slim,174,63
52,Male,Heavy,183,109
46,Female,Slim,152,50
48,Male,Average,160,60
27,Male,Heavy,171,90
48,Male,Average,165,68
24,Male,Average,167,66
50,Male,Athletic,174,72
52,Female,Heavy,156,68
60,Female,Slim,162,47
57,Male,Athletic,177,72
46,Female,Athletic,164,66
35,Female,Heavy,157,91
19,Male,Slim,171,55
23,Male,Average,168,74
30,Male,Average,171,63
23,Female,Athletic,159,64
47,Female,Heavy,159,70
51,Male,Average,179,75
23,Female,Slim,161,42
56,Male,Heavy,175,79
28,Male,Heavy,179,87
21,Female,Heavy,158,92
27,Female,Heavy,156,73
41,Female,Slim,165,41
45,Male,Average,173,72
53,Female,Slim,158,55
34,Female,Average,162,49
31,Female,Slim,151,51
41,Male,Athletic,171,65
18,Male,Athletic,175,73
53,Male,Athletic,176,70
32,Female,Slim,172,49
34,Female,Athletic,164,54
20,Male,Average,169,65
27,Male,Heavy,177,101
37,Female,Athletic,170,51
26,Female,Heavy,151,83
35,Male,Slim,171,58
59,Male,Heavy,178,101
25,Male,Slim,173,62
25,Male,Slim,165,53
46,Female,Heavy,162,83
57,Female,Heavy,156,78
53,Male,Athletic,175,76
54,Female,Average,170,47
46,Male,Slim,166,67
25,Male,Slim,165,49
55,Male,Athletic,176,72
37,Female,Slim,167,44
51,Male,Heavy,174,104
20,Female,Average,173,55
47,Female,Athletic,170,61
59,Female,Athletic,164,67
38,Female,Athletic,166,60
60,Female,Average,155,59
50,Male,Athletic,176,67
35,Male,Heavy,174,82
24,Male,Heavy,190,89
57,Female,Average,165,50
45,Female,Average,165,53
47,Male,Average,162,58
46,Male,Athletic,175,71
22,Female,Average,170,54
19,Male,Slim,164,58
51,Male,Average,180,59
48,Male,Average,169,78
43,Male,Athletic,173,74
45,Female,Average,158,60
56,Female,Athletic,165,69
40,Male,Slim,167,64
40,Female,Athletic,172,61
23,Male,Athletic,173,70
19,Male,Slim,162,60
25,Male,Slim,170,57
29,Female,Heavy,165,73
26,Male,Average,174,67
52,Female,Athletic,162,60
58,Male,Average,168,59
50,Female,Athletic,172,65
31,Female,Slim,165,53
52,Male,Heavy,187,96
49,Male,Slim,178,57
38,Male,Athletic,178,70
55,Male,Athletic,181,81
35,Male,Athletic,169,71
50,Male,Slim,161,57
23,Female,Athletic,155,63
35,Female,Heavy,155,72
28,Male,Slim,176,66
43,Female,Heavy,154,81
24,Male,Slim,171,55
50,Female,Athletic,157,60
28,Female,Slim,158,57
59,Female,Heavy,160,62
41,Female,Average,154,60
38,Female,Heavy,162,95
48,Female,Heavy,151,72
57,Female,Average,166,54
19,Female,Heavy,156,75
24,Female,Heavy,160,87
26,Female,Slim,156,47
43,Male,Athletic,174,81
51,Male,Average,168,67
42,Male,Athletic,181,68
41,Male,Heavy,176,77
39,Male,Slim,171,56
41,Male,Slim,168,61
31,Male,Slim,179,64
45,Female,Average,166,57
29,Female,Average,158,56
59,Female,Average,160,56
51,Female,Slim,160,49
25,Male,Heavy,172,95
27,Male,Heavy,175,88
27,Male,Athletic,177,65
37,Female,Average,157,52
31,Male,Athletic,175,67
55,Female,Heavy,154,87
43,Female,Average,157,58
35,Female,Heavy,160,86
18,Female,Heavy,157,78
57,Female,Average,159,47
32,Male,Heavy,172,82
44,Male,Average,173,67
54,Female,Slim,153,51
32,Female,Average,165,56
33,Male,Average,165,65
50,Female,Heavy,158,83
23,Male,Average,180,72
39,Male,Average,167,68
20,Female,Slim,159,47
59,Male,Slim,166,60
18,Male,Athletic,173,68
37,Male,Slim,178,57
30,Female,Average,161,56
37,Female,Heavy,159,88
51,Male,Heavy,181,88
23,Female,Average,161,48
45,Male,Average,170,59
33,Female,Slim,161,56
56,Male,Heavy,181,95
47,Male,Average,172,70
48,Male,Average,172,66
59,Male,Athletic,183,74
20,Female,Average,168,53
20,Female,Athletic,161,50
23,Male,Athletic,170,76
28,Female,Athletic,162,67
45,Male,Average,166,66
38,Male,Athletic,175,73
59,Female,Athletic,165,62
52,Male,Heavy,186,91
22,Male,Athletic,174,78
58,Male,Average,177,68
60,Male,Average,169,72
35,Female,Heavy,159,76
47,Male,Heavy,179,100
56,Male,Average,170,81
36,Female,Slim,167,50
52,Male,Heavy,180,93
60,Male,Heavy,180,86
26,Female,Average,165,54
19,Male,Slim,180,68
44,Male,Athletic,175,76
32,Male,Slim,174,57
47,Male,Average,172,68
49,Female,Slim,157,55
52,Female,Heavy,157,89
27,Female,Slim,161,47
29,Female,Heavy,158,85
39,Female,Athletic,163,71
20,Male,Slim,169,61
26,Male,Heavy,186,83
31,Female,Slim,165,53
44,Female,Heavy,158,75
39,Male,Heavy,172,86
38,Female,Heavy,153,67
48,Female,Athletic,168,62
54,Female,Slim,152,52
18,Female,Slim,162,47
44,Female,Heavy,156,76
36,Male,Slim,178,55
32,Male,Average,180,61
32,Female,Heavy,156,70
34,Male,Heavy,185,90
24,Male,Heavy,173,89
20,Male,Athletic,178,83
54,Female,Average,157,51
20,Female,Slim,153,50
51,Male,Heavy,179,82
53,Male,Average,170,64
50,Male,Heavy,177,84
58,Male,Average,167,62
54,Male,Athletic,182,79
56,Male,Heavy,180,81
57,Male,Average,167,67
40,Female,Average,166,64
24,Male,Athletic,178,68
21,Male,Heavy,179,78
44,Male,Athletic,164,78
33,Male,Slim,175,65
44,Female,Slim,153,49
55,Female,Slim,166,53
50,Male,Athletic,182,78
28,Male,Average,180,66
48,Female,Athletic,169,60
18,Female,Slim,167,51
48,Female,Heavy,159,73
24,Male,Average,172,63
49,Male,Heavy,179,91
57,Male,Heavy,179,82
54,Male,Slim,171,54
50,Male,Slim,167,58
37,Male,Average,169,66
44,Male,Slim,167,52
42,Female,Average,161,52
38,Female,Heavy,163,82
19,Male,Average,163,61
51,Female,Athletic,161,53
24,Female,Slim,157,50
33,Female,Athletic,167,55
20,Female,Heavy,157,77
36,Female,Slim,158,53
57,Female,Average,163,56
33,Female,Average,162,62
34,Male,Average,174,74
47,Male,Average,169,57
24,Male,Heavy,184,100
42,Male,Average,176,66
36,Male,Athletic,164,68
50,Female,Slim,157,52
18,Male,Heavy,179,96
43,Female,Average,158,57
33,Male,Heavy,181,79
38,Male,Athletic,180,71
41,Female,Average,168,50
35,Male,Heavy,176,94
49,Female,Slim,154,48
56,Male,Average,173,67
46,Female,Slim,161,49
